,num__Customer_care_calls,num__Customer_rating,num__Cost_of_the_Product,num__Prior_purchases,num__Discount_offered,num__Weight_in_gms,cat__Warehouse_block,cat__Mode_of_Shipment,cat__Product_importance,cat__Gender,Reached.on.Time_Y.N
6360,-0.05876424369808559,-1.4161962781816433,-0.8819515021726059,-1.0390873198210333,-0.6387109485296655,0.6360259237303054,3.0,2.0,1.0,1.0,1
5186,-0.05876424369808559,1.418221125008185,0.48334243954445455,-0.385391186849785,-0.6387109485296655,1.1079744194026468,0.0,1.0,1.0,1.0,0
2882,-0.9271441136243118,-1.4161962781816433,-2.1851866283570724,-0.385391186849785,2.7580331781692053,-1.416003693287469,0.0,0.0,1.0,1.0,1
3107,-0.9271441136243118,1.418221125008185,0.04893073081629897,-1.0390873198210333,1.58461247985505,-0.46783291220189804,4.0,2.0,1.0,0.0,1
5221,1.6779954961543668,1.418221125008185,0.9384404201168081,0.9220010790927115,-0.20639805967708189,-1.1827768817132975,4.0,0.0,1.0,1.0,0
5493,-0.9271441136243118,1.418221125008185,0.9384404201168081,-1.0390873198210333,-0.5769519644078678,1.0652365219937674,1.0,0.0,2.0,0.0,1
10899,-1.795523983550538,-1.4161962781816433,0.37991108032346516,-0.385391186849785,-0.26815704379887956,0.8863478942680286,1.0,2.0,2.0,1.0,0
4718,-0.9271441136243118,0.709616774210728,0.2971659929466736,0.2683049461214632,-0.3299160279206772,0.9681604407364552,0.0,2.0,1.0,0.0,0
7716,1.6779954961543668,-0.7075919273841863,1.9727540123267022,0.2683049461214632,-0.7622289167732608,-1.104017042202648,3.0,2.0,1.0,0.0,1
1109,-0.05876424369808559,0.0010124234132708424,-1.399108298277553,-1.0390873198210333,1.58461247985505,-1.1577446846595252,4.0,0.0,0.0,1.0,1
7048,0.8096156262281407,0.709616774210728,0.23510717741407994,-0.385391186849785,-0.6387109485296655,1.1794077622146313,2.0,2.0,1.0,1.0,0
6167,-0.05876424369808559,0.0010124234132708424,-0.6130299681980333,-0.385391186849785,-0.5151929802860702,1.08355276374043,4.0,0.0,1.0,0.0,1
1038,-0.05876424369808559,0.0010124234132708424,-2.3506768031106557,-1.0390873198210333,0.7817456862716805,-1.2365045241701749,3.0,2.0,1.0,1.0,1
20,-0.9271441136243118,0.0010124234132708424,-1.026755405081991,-1.0390873198210333,1.5228534957332525,-1.2835162113199423,0.0,2.0,2.0,0.0,1
8830,0.8096156262281407,1.418221125008185,0.586773798765444,0.9220010790927115,-0.4534339961642725,-1.0600580620106577,2.0,2.0,1.0,1.0,1
6227,0.8096156262281407,-1.4161962781816433,0.7936365172074228,0.2683049461214632,-0.5151929802860702,-1.5851236587483208,4.0,2.0,2.0,1.0,1
10574,-0.9271441136243118,-0.7075919273841863,-1.378422026433355,0.2683049461214632,-0.3299160279206772,0.7593552848245008,0.0,2.0,2.0,1.0,1
8314,2.5463753660805932,-0.7075919273841863,1.4555972162217552,0.2683049461214632,-0.4534339961642725,-1.5295643921167774,2.0,2.0,1.0,0.0,1
934,0.8096156262281407,-1.4161962781816433,0.8763816045842143,1.5756972120639596,-0.0828800914334866,-0.6943437684689597,2.0,1.0,2.0,1.0,1
4339,-0.9271441136243118,-0.7075919273841863,0.11098954634889263,-0.385391186849785,-0.20639805967708189,0.28069083384504967,4.0,2.0,1.0,0.0,0
4393,-0.9271441136243118,0.709616774210728,1.2280482259355785,-1.0390873198210333,-0.5769519644078678,0.6457945859951922,4.0,0.0,1.0,1.0,0
394,-0.9271441136243118,-0.7075919273841863,1.269420769623974,-1.0390873198210333,1.214058575124264,-0.7950830980756044,2.0,1.0,1.0,1.0,1
5464,2.5463753660805932,1.418221125008185,1.4969697599101508,0.9220010790927115,-0.3299160279206772,-1.2487153520012833,2.0,1.0,1.0,1.0,0
1737,-0.05876424369808559,-1.4161962781816433,-1.378422026433355,-1.0390873198210333,1.3375765433678595,-1.5576492961283268,1.0,2.0,0.0,1.0,1
2165,-0.9271441136243118,-1.4161962781816433,-0.6957750555748249,-1.0390873198210333,1.5228534957332525,-1.5411646785563304,4.0,1.0,1.0,1.0,1
561,-1.795523983550538,1.418221125008185,-1.1095004924587826,1.5756972120639596,0.22591482917550165,-1.1351546531719747,1.0,0.0,0.0,0.0,1
3649,0.8096156262281407,0.709616774210728,1.1453031385587868,1.5756972120639596,-0.5151929802860702,1.1342276992395302,4.0,2.0,1.0,0.0,0
1162,-0.05876424369808559,-0.7075919273841863,-0.48891233713284604,0.2683049461214632,1.4610945116114546,-0.8689586064538105,2.0,2.0,2.0,1.0,1
5174,0.8096156262281407,0.0010124234132708424,1.1453031385587868,-0.385391186849785,-0.5769519644078678,0.349071469699257,0.0,2.0,2.0,0.0,0
3441,-0.9271441136243118,-0.7075919273841863,0.6488326142980376,0.9220010790927115,-0.4534339961642725,0.6537316240854127,1.0,0.0,2.0,1.0,0
9934,-0.05876424369808559,0.709616774210728,1.31079331331237,1.5756972120639596,-0.20639805967708189,-1.3848660823181425,2.0,2.0,1.0,1.0,1
1527,0.8096156262281407,1.418221125008185,0.37991108032346516,-1.0390873198210333,2.819792162291003,0.13477144126330376,1.0,2.0,2.0,0.0,1
842,-0.05876424369808559,-0.7075919273841863,-1.4404808419659487,-0.385391186849785,1.2758175592460619,-1.223683154947511,0.0,2.0,1.0,1.0,1
5838,-0.9271441136243118,-0.7075919273841863,-1.6059710167195318,-1.0390873198210333,-0.6387109485296655,0.6433524204289706,3.0,2.0,1.0,0.0,1
58,0.8096156262281407,1.418221125008185,-1.4404808419659487,-0.385391186849785,1.7081304480986454,-1.3775395856194772,2.0,2.0,0.0,1.0,1
6032,1.6779954961543668,0.0010124234132708424,1.4969697599101508,0.9220010790927115,-0.20639805967708189,-1.3067167841990484,0.0,0.0,2.0,1.0,0
10889,0.8096156262281407,1.418221125008185,0.6695188861422355,-1.0390873198210333,-0.5151929802860702,0.6628897449587441,4.0,2.0,2.0,0.0,0
2291,0.8096156262281407,0.709616774210728,-0.3854809779118566,-0.385391186849785,2.0169253687076334,0.052348353403321744,4.0,2.0,2.0,1.0,1
6187,-0.05876424369808559,-0.7075919273841863,1.4349109443775572,0.2683049461214632,-0.26815704379887956,1.0163932106693336,4.0,2.0,1.0,1.0,1
7331,-0.05876424369808559,-0.7075919273841863,-1.0060691332377931,0.2683049461214632,-0.39167501204247485,1.020056459018666,4.0,2.0,2.0,1.0,0
3487,-0.05876424369808559,0.0010124234132708424,0.7936365172074228,-0.385391186849785,-0.4534339961642725,1.2416829841532844,4.0,2.0,2.0,0.0,1
9805,-0.05876424369808559,1.418221125008185,-1.047441676926189,-1.0390873198210333,-0.3299160279206772,0.9834239755253408,4.0,2.0,2.0,0.0,0
3902,0.8096156262281407,0.0010124234132708424,0.4212836240118609,-0.385391186849785,-0.7004699326514631,0.678763821139185,0.0,2.0,2.0,0.0,0
3677,-0.9271441136243118,-1.4161962781816433,-0.6337162400422313,1.5756972120639596,-0.5151929802860702,0.7196700943733984,4.0,1.0,1.0,1.0,1
5817,-1.795523983550538,-1.4161962781816433,-0.07518690024888833,0.2683049461214632,-0.7622289167732608,1.2935790024354954,1.0,2.0,1.0,1.0,0
4671,-0.05876424369808559,0.0010124234132708424,-0.05450062840469045,-1.0390873198210333,-0.4534339961642725,0.3985253224152462,1.0,0.0,2.0,1.0,1
414,-1.795523983550538,-1.4161962781816433,0.1523620900372884,-1.0390873198210333,0.10239686093190635,-0.5362135480561053,3.0,0.0,1.0,1.0,1
10458,-0.05876424369808559,0.709616774210728,0.9177541482726101,1.5756972120639596,-0.7004699326514631,-1.3390754779514857,3.0,2.0,1.0,0.0,1
7344,-0.9271441136243118,0.709616774210728,-0.5302848808212418,-1.0390873198210333,-0.5769519644078678,1.405918618481693,3.0,2.0,1.0,1.0,0
7630,-0.05876424369808559,-0.7075919273841863,1.0211855074935996,-1.0390873198210333,-0.39167501204247485,1.2581676017252807,2.0,2.0,1.0,1.0,0
3745,-0.9271441136243118,-1.4161962781816433,-0.11655944393728411,0.2683049461214632,-0.6387109485296655,0.49010653114855957,4.0,2.0,0.0,0.0,0
5903,-1.795523983550538,0.709616774210728,0.21442090556988205,0.9220010790927115,-0.5769519644078678,0.250774305658834,4.0,0.0,2.0,1.0,1
5581,0.8096156262281407,1.418221125008185,1.1453031385587868,-1.0390873198210333,-0.39167501204247485,1.2752627606888327,4.0,2.0,2.0,1.0,1
2759,-0.9271441136243118,-1.4161962781816433,-0.09587317209308621,-0.385391186849785,0.9052636545152758,-0.44646396349745826,4.0,2.0,2.0,1.0,1
8062,-0.05876424369808559,0.0010124234132708424,-0.19930453131407563,0.2683049461214632,-0.6387109485296655,0.7166173874156212,2.0,1.0,2.0,0.0,0
6407,-0.9271441136243118,0.0010124234132708424,-0.033814356560492566,-0.385391186849785,-0.7004699326514631,0.25199538844194486,4.0,2.0,0.0,0.0,1
8074,-0.05876424369808559,0.709616774210728,-0.2406770750024714,-0.385391186849785,-0.26815704379887956,0.8503259521662587,2.0,1.0,1.0,0.0,0
5561,0.8096156262281407,1.418221125008185,-1.7094023759405212,-0.385391186849785,-0.26815704379887956,0.9278647088937974,4.0,2.0,1.0,1.0,1
2133,-0.9271441136243118,0.0010124234132708424,-0.5095986089770439,-0.385391186849785,2.2022023210730266,-0.7737141493711647,1.0,2.0,2.0,1.0,1
1897,-0.05876424369808559,-1.4161962781816433,0.3178522647908715,2.229393345035208,1.7081304480986454,-0.40250498330546786,4.0,1.0,1.0,1.0,1
10202,-0.05876424369808559,1.418221125008185,0.4626561677002567,0.9220010790927115,-0.3299160279206772,-1.5771866206581004,0.0,2.0,1.0,0.0,1
3952,-0.9271441136243118,-1.4161962781816433,0.8970678764284122,0.2683049461214632,-0.26815704379887956,0.5786350329240958,2.0,1.0,2.0,1.0,0
8028,2.5463753660805932,-1.4161962781816433,1.641773662819536,0.2683049461214632,-0.5769519644078678,-1.3036640772412713,3.0,2.0,1.0,1.0,0
10303,-0.05876424369808559,-0.7075919273841863,1.0004992356494016,-1.0390873198210333,-0.20639805967708189,1.002350758663559,4.0,2.0,0.0,0.0,0
8546,-1.795523983550538,1.418221125008185,0.02824445897210109,-1.0390873198210333,-0.6387109485296655,0.4675164996610089,0.0,2.0,0.0,0.0,0
8574,-0.9271441136243118,-0.7075919273841863,-1.1508730361471784,-0.385391186849785,-0.7622289167732608,1.2868630471283857,3.0,2.0,1.0,1.0,1
6711,-0.05876424369808559,0.709616774210728,-0.5509711526654397,-0.385391186849785,-0.3299160279206772,0.506591148720556,1.0,0.0,1.0,1.0,1
1817,-0.05876424369808559,-1.4161962781816433,-1.378422026433355,0.2683049461214632,3.0668280987781937,-1.0637213103599903,4.0,2.0,1.0,0.0,1
1937,-0.9271441136243118,0.709616774210728,-0.6130299681980333,-0.385391186849785,1.955166384585836,-0.6943437684689597,4.0,2.0,1.0,1.0,1
5140,-0.05876424369808559,1.418221125008185,0.4212836240118609,0.2683049461214632,-0.26815704379887956,1.162923144642635,2.0,2.0,2.0,1.0,0
2335,0.8096156262281407,1.418221125008185,1.2901070414681721,-0.385391186849785,0.2876738132972993,-0.7376922072693948,4.0,0.0,2.0,0.0,1
2072,-0.9271441136243118,-1.4161962781816433,0.5040287113886525,4.190481743948953,-0.39167501204247485,-0.3860203657334715,0.0,2.0,1.0,1.0,1
4688,-0.9271441136243118,0.709616774210728,0.8970678764284122,-0.385391186849785,-0.4534339961642725,1.2777049262550544,0.0,2.0,2.0,1.0,0
1726,0.8096156262281407,-0.7075919273841863,-1.2543043953681678,-0.385391186849785,3.0668280987781937,-1.1089013733350914,2.0,2.0,2.0,1.0,1
1047,-0.9271441136243118,0.709616774210728,0.9591266919610059,-0.385391186849785,2.63451520992561,-0.4165474353112426,1.0,2.0,2.0,1.0,1
4879,0.8096156262281407,-1.4161962781816433,-1.2956769390565634,0.2683049461214632,-0.7004699326514631,1.3418117723683736,4.0,2.0,0.0,1.0,1
8848,-0.05876424369808559,0.0010124234132708424,1.0832443230261932,-0.385391186849785,-0.6387109485296655,0.6433524204289706,2.0,2.0,2.0,1.0,0
2320,-0.05876424369808559,-1.4161962781816433,1.2901070414681721,0.2683049461214632,2.510997241682015,-0.6180260945245319,2.0,1.0,1.0,0.0,1
10350,0.8096156262281407,-0.7075919273841863,0.6281463424538397,-1.0390873198210333,-0.7004699326514631,1.1140798333182012,3.0,2.0,2.0,0.0,0
10759,-0.05876424369808559,0.0010124234132708424,0.8763816045842143,0.9220010790927115,-0.4534339961642725,-1.3775395856194772,4.0,2.0,1.0,1.0,1
7750,2.5463753660805932,-1.4161962781816433,0.9591266919610059,0.2683049461214632,-0.7622289167732608,-1.3543390127403712,2.0,2.0,1.0,1.0,1
5417,-0.05876424369808559,-0.7075919273841863,-1.2543043953681678,-0.385391186849785,-0.4534339961642725,1.3210533650554892,4.0,2.0,1.0,1.0,1
766,-1.795523983550538,-1.4161962781816433,0.7936365172074228,-0.385391186849785,-0.14463907555528424,-0.6650377816742995,2.0,2.0,1.0,1.0,1
10710,-0.05876424369808559,-0.7075919273841863,1.0625580511819954,1.5756972120639596,-0.7004699326514631,-1.5594809203029931,3.0,2.0,2.0,0.0,0
1144,-0.05876424369808559,-1.4161962781816433,-1.9162650943825001,0.9220010790927115,2.263961305194824,-1.3494546816079278,2.0,2.0,1.0,1.0,1
5298,0.8096156262281407,0.709616774210728,-0.48891233713284604,-0.385391186849785,-0.7622289167732608,0.3405238902174811,3.0,2.0,1.0,0.0,0
3746,-1.795523983550538,-0.7075919273841863,-0.6337162400422313,-1.0390873198210333,-0.7622289167732608,0.4785062447090065,0.0,2.0,0.0,1.0,0
2273,-0.9271441136243118,0.0010124234132708424,-0.6130299681980333,-1.0390873198210333,2.7580331781692053,0.058453767318875964,4.0,2.0,2.0,1.0,1
3070,0.8096156262281407,0.0010124234132708424,-0.09587317209308621,0.2683049461214632,0.2876738132972993,-0.3170291884877088,2.0,2.0,1.0,1.0,1
7713,0.8096156262281407,-0.7075919273841863,0.6074600706096419,0.9220010790927115,-0.6387109485296655,-1.553375506387439,1.0,2.0,2.0,1.0,0
6475,-0.9271441136243118,-0.7075919273841863,1.2280482259355785,1.5756972120639596,-0.20639805967708189,0.6726584072236308,4.0,2.0,2.0,0.0,1
7113,-0.05876424369808559,1.418221125008185,0.04893073081629897,-0.385391186849785,-0.39167501204247485,0.5291811802081066,1.0,1.0,1.0,0.0,0
5153,-0.9271441136243118,0.709616774210728,-1.0060691332377931,-1.0390873198210333,-0.3299160279206772,0.8234621309378202,4.0,2.0,2.0,0.0,0
1989,-0.9271441136243118,-1.4161962781816433,-1.1508730361471784,-1.0390873198210333,-0.4534339961642725,-1.3024429944581604,1.0,2.0,2.0,0.0,1
9590,-0.05876424369808559,0.709616774210728,-1.5232259293427404,0.2683049461214632,-0.5151929802860702,0.8985587220991371,0.0,0.0,2.0,0.0,0
7223,-0.9271441136243118,0.0010124234132708424,1.0211855074935996,-1.0390873198210333,-0.4534339961642725,0.8674211111298106,4.0,2.0,1.0,1.0,0
828,-0.05876424369808559,-0.7075919273841863,0.400597352167663,-0.385391186849785,1.214058575124264,-0.012979575493108447,3.0,0.0,2.0,1.0,1
7890,-0.9271441136243118,-0.7075919273841863,1.0625580511819954,-1.0390873198210333,-0.39167501204247485,0.9266436261106865,3.0,2.0,1.0,1.0,1
1672,-0.9271441136243118,-0.7075919273841863,1.0211855074935996,-0.385391186849785,2.3874792734384194,-0.45745370854545586,2.0,2.0,2.0,1.0,1
3609,-0.05876424369808559,-0.7075919273841863,-0.32342216237926297,0.9220010790927115,-0.26815704379887956,0.9492336575982371,1.0,2.0,2.0,1.0,1
10349,-0.05876424369808559,0.709616774210728,-0.5302848808212418,-0.385391186849785,-0.7004699326514631,1.0163932106693336,4.0,2.0,1.0,0.0,1
6994,-0.05876424369808559,0.0010124234132708424,0.8970678764284122,-1.0390873198210333,-0.6387109485296655,1.1739128896906326,2.0,0.0,1.0,1.0,0
3846,-0.9271441136243118,0.709616774210728,-1.1301867643029804,-0.385391186849785,-0.39167501204247485,0.6183202233751982,3.0,0.0,2.0,1.0,0
6088,0.8096156262281407,-1.4161962781816433,-1.2956769390565634,-0.385391186849785,-0.5151929802860702,1.3228849892301555,2.0,2.0,1.0,0.0,0
2275,-0.9271441136243118,-1.4161962781816433,-1.1508730361471784,-0.385391186849785,2.2022023210730266,-1.4776683738345666,4.0,2.0,1.0,1.0,1
8877,1.6779954961543668,1.418221125008185,1.2073619540913805,0.2683049461214632,-0.39167501204247485,-1.4495834698230172,1.0,2.0,2.0,0.0,1
3015,-0.9271441136243118,-1.4161962781816433,-2.2058729002012702,-1.0390873198210333,-0.7622289167732608,-1.5887869070976535,1.0,0.0,1.0,1.0,1
2045,-0.9271441136243118,0.0010124234132708424,1.2901070414681721,0.2683049461214632,-0.0828800914334866,-0.8988751346400262,4.0,1.0,1.0,1.0,1
5682,-1.795523983550538,-0.7075919273841863,-0.5923436963538354,-0.385391186849785,-0.4534339961642725,0.29839653420015694,3.0,2.0,0.0,1.0,1
5716,0.8096156262281407,-1.4161962781816433,0.8143227890516207,0.2683049461214632,-0.20639805967708189,1.027382955717331,2.0,2.0,2.0,1.0,1
5860,0.8096156262281407,0.0010124234132708424,-1.5025396574985423,-0.385391186849785,-0.5151929802860702,1.259999225899947,2.0,2.0,1.0,0.0,1
1295,0.8096156262281407,0.0010124234132708424,-0.5302848808212418,-0.385391186849785,0.7199867021498828,-0.6839645648125176,4.0,2.0,1.0,1.0,1
8849,-0.9271441136243118,1.418221125008185,-0.15793198762567986,4.190481743948953,-0.7622289167732608,0.8381151243351502,4.0,2.0,2.0,0.0,0
591,-0.9271441136243118,0.0010124234132708424,1.4555972162217552,-1.0390873198210333,2.5727562258038126,-0.35183004780636784,1.0,2.0,2.0,1.0,1
221,-0.05876424369808559,0.0010124234132708424,-1.2543043953681678,-1.0390873198210333,1.090540606880669,-1.242609938085729,4.0,2.0,2.0,1.0,1
6664,-0.9271441136243118,0.709616774210728,-0.2406770750024714,-0.385391186849785,-0.39167501204247485,0.8948954737498045,2.0,2.0,1.0,1.0,0
6854,-0.9271441136243118,1.418221125008185,-0.3854809779118566,-0.385391186849785,-0.39167501204247485,0.2642062162730533,0.0,0.0,1.0,0.0,1
5379,-0.9271441136243118,1.418221125008185,0.9798129638052038,-0.385391186849785,-0.5151929802860702,0.4217258952943522,1.0,2.0,1.0,1.0,1
858,-0.05876424369808559,0.0010124234132708424,-1.8955788225383021,0.9220010790927115,-0.5151929802860702,-1.088142966022207,3.0,2.0,2.0,1.0,1
6339,-0.9271441136243118,-1.4161962781816433,0.586773798765444,-1.0390873198210333,-0.7004699326514631,1.3027371233088267,1.0,2.0,2.0,0.0,1
3853,-0.9271441136243118,0.0010124234132708424,0.4419698958560588,-0.385391186849785,-0.26815704379887956,0.8503259521662587,4.0,2.0,1.0,0.0,1
5678,-0.9271441136243118,1.418221125008185,0.02824445897210109,-1.0390873198210333,-0.6387109485296655,1.3051792888750484,0.0,2.0,1.0,0.0,1
841,-0.9271441136243118,-0.7075919273841863,-1.4611671138101465,-1.0390873198210333,0.164155845053704,-1.1833874231048531,4.0,2.0,1.0,0.0,1
2815,-0.05876424369808559,-1.4161962781816433,-1.026755405081991,-0.385391186849785,2.819792162291003,-1.3244224845541557,4.0,2.0,1.0,1.0,1
9120,-0.9271441136243118,-0.7075919273841863,-1.2543043953681678,4.190481743948953,-0.4534339961642725,1.194671297003517,3.0,2.0,1.0,0.0,0
5983,-0.05876424369808559,0.0010124234132708424,0.5660875269212461,-1.0390873198210333,-0.39167501204247485,1.3338747342781532,4.0,2.0,1.0,1.0,1
10061,-0.9271441136243118,-1.4161962781816433,-0.4475397934444503,-0.385391186849785,-0.7622289167732608,0.7709555712640538,4.0,2.0,1.0,1.0,0
994,0.8096156262281407,-1.4161962781816433,1.0004992356494016,-0.385391186849785,1.4610945116114546,-0.36648304120369796,2.0,2.0,0.0,0.0,1
3721,0.8096156262281407,-0.7075919273841863,0.400597352167663,0.2683049461214632,-0.5769519644078678,0.7074592665422899,4.0,2.0,1.0,0.0,1
1554,-0.05876424369808559,1.418221125008185,0.4626561677002567,0.9220010790927115,1.8934074004640382,-0.5954360630369814,3.0,2.0,2.0,0.0,1
3742,-0.05876424369808559,1.418221125008185,0.4212836240118609,-0.385391186849785,-0.5769519644078678,0.8948954737498045,2.0,2.0,1.0,1.0,1
3297,-0.9271441136243118,0.0010124234132708424,-0.11655944393728411,-1.0390873198210333,-0.4534339961642725,0.8338413345942624,1.0,0.0,2.0,1.0,1
8664,-0.9271441136243118,0.0010124234132708424,-0.17861825946987775,0.2683049461214632,-0.26815704379887956,0.789882354402272,3.0,2.0,1.0,0.0,0
5376,-0.05876424369808559,0.709616774210728,0.5247149832328504,-1.0390873198210333,-0.5151929802860702,1.0029613000551143,3.0,2.0,2.0,0.0,0
5740,-0.05876424369808559,-1.4161962781816433,1.0211855074935996,-0.385391186849785,-0.26815704379887956,1.3814969628194762,2.0,1.0,2.0,1.0,1
3944,-0.9271441136243118,1.418221125008185,-1.0681279487703867,-1.0390873198210333,-0.4534339961642725,1.3314325687119315,0.0,2.0,2.0,1.0,0
10782,-1.795523983550538,-1.4161962781816433,0.6074600706096419,-1.0390873198210333,-0.3299160279206772,-1.5136903159363364,3.0,2.0,1.0,1.0,1
9604,-0.05876424369808559,-0.7075919273841863,-1.585284744875334,-0.385391186849785,-0.7622289167732608,0.26909054740549665,2.0,0.0,2.0,0.0,1
2513,-0.9271441136243118,-0.7075919273841863,1.2280482259355785,-1.0390873198210333,2.819792162291003,0.05051672922865547,4.0,2.0,2.0,0.0,1
9617,-0.05876424369808559,0.709616774210728,-1.2749906672123656,-0.385391186849785,-0.7004699326514631,0.3771563737108064,4.0,2.0,2.0,0.0,1
1463,-0.05876424369808559,0.0010124234132708424,-0.84057895848421,-1.0390873198210333,1.214058575124264,-1.0032777125960035,4.0,2.0,2.0,0.0,1
10751,0.8096156262281407,1.418221125008185,0.6902051579864334,1.5756972120639596,-0.7622289167732608,-1.4660680873950136,4.0,2.0,1.0,0.0,0
3785,0.8096156262281407,1.418221125008185,-0.5509711526654397,-0.385391186849785,-0.5151929802860702,0.8680316525213659,4.0,2.0,1.0,0.0,0
3397,-0.05876424369808559,0.709616774210728,-0.7164613274190228,-0.385391186849785,-0.7622289167732608,0.7025749354098465,4.0,2.0,1.0,0.0,0
5737,0.8096156262281407,-1.4161962781816433,0.772950245363225,-1.0390873198210333,-0.4534339961642725,1.0121194209284456,4.0,1.0,1.0,0.0,0
2233,-0.9271441136243118,0.709616774210728,0.5040287113886525,-0.385391186849785,2.3874792734384194,-0.1076134911841989,4.0,2.0,1.0,1.0,1
7708,-0.05876424369808559,0.709616774210728,-0.09587317209308621,0.2683049461214632,-0.26815704379887956,-1.556428213345216,2.0,2.0,2.0,0.0,1
400,-0.05876424369808559,0.0010124234132708424,-1.585284744875334,-0.385391186849785,2.325720289316622,-1.0124358334693349,2.0,1.0,1.0,1.0,1
6792,-0.9271441136243118,-1.4161962781816433,-0.07518690024888833,-1.0390873198210333,-0.39167501204247485,0.6201518475498645,3.0,2.0,1.0,1.0,0
4110,-0.9271441136243118,-0.7075919273841863,0.6074600706096419,-0.385391186849785,-0.7004699326514631,0.7208911771565092,3.0,0.0,2.0,1.0,0
10874,-0.9271441136243118,0.0010124234132708424,-1.5232259293427404,0.2683049461214632,-0.4534339961642725,0.7202806357649537,0.0,2.0,1.0,1.0,1
9928,1.6779954961543668,-1.4161962781816433,1.6210873909753383,0.9220010790927115,-0.39167501204247485,-1.4654575460034582,2.0,2.0,2.0,1.0,0
4634,0.8096156262281407,0.0010124234132708424,1.0832443230261932,-0.385391186849785,-0.7004699326514631,0.6500683757360802,0.0,1.0,2.0,0.0,0
7755,1.6779954961543668,0.0010124234132708424,0.8143227890516207,0.2683049461214632,-0.26815704379887956,-1.2242936963390663,1.0,2.0,1.0,1.0,0
3017,-0.05876424369808559,-1.4161962781816433,0.5040287113886525,-1.0390873198210333,3.1285870828999913,-0.9257389558684648,4.0,0.0,0.0,1.0,1
59,-0.05876424369808559,-1.4161962781816433,-1.2543043953681678,-0.385391186849785,0.22591482917550165,-1.0380785719146626,4.0,2.0,0.0,0.0,1
5551,-0.9271441136243118,1.418221125008185,0.8763816045842143,-0.385391186849785,-0.26815704379887956,1.4382773122341304,4.0,2.0,2.0,1.0,1
7136,0.8096156262281407,0.709616774210728,0.5660875269212461,-0.385391186849785,-0.5151929802860702,1.39431833204214,0.0,0.0,0.0,0.0,1
4193,0.8096156262281407,-0.7075919273841863,0.4626561677002567,-0.385391186849785,-0.5151929802860702,1.3021265819172712,4.0,2.0,1.0,0.0,1
8069,-0.05876424369808559,0.709616774210728,0.06961700266049686,-0.385391186849785,-0.7622289167732608,0.6677740760911874,4.0,1.0,2.0,0.0,0
1328,0.8096156262281407,-1.4161962781816433,-0.19930453131407563,-0.385391186849785,3.190346067021789,-0.6931226856858489,0.0,2.0,2.0,0.0,1
4279,-0.05876424369808559,0.0010124234132708424,-0.4061672497560545,-0.385391186849785,-0.7622289167732608,0.3637244630965871,4.0,2.0,2.0,1.0,0
3021,-0.05876424369808559,-1.4161962781816433,-0.9026377740168037,-0.385391186849785,1.769889432220443,-1.481331622183899,1.0,0.0,1.0,1.0,1
9391,-0.05876424369808559,0.709616774210728,0.8763816045842143,-0.385391186849785,-0.5769519644078678,0.9846450583084516,4.0,2.0,2.0,0.0,0
10433,-0.05876424369808559,-0.7075919273841863,-0.84057895848421,4.190481743948953,-0.5769519644078678,0.6549527068685236,4.0,2.0,2.0,0.0,1
1550,0.8096156262281407,1.418221125008185,1.0004992356494016,-1.0390873198210333,3.0668280987781937,-0.6351212534880838,0.0,2.0,2.0,1.0,1
1009,-0.05876424369808559,0.709616774210728,-1.419794570121751,0.2683049461214632,-0.3299160279206772,-1.127217615081754,4.0,2.0,1.0,0.0,1
2554,0.8096156262281407,1.418221125008185,1.103930594870391,-0.385391186849785,0.5964687339062875,-0.48004374003300654,2.0,2.0,2.0,0.0,1
5961,1.6779954961543668,-1.4161962781816433,0.7936365172074228,0.2683049461214632,-0.7004699326514631,-1.4025717826732496,1.0,2.0,2.0,1.0,1
1612,-0.9271441136243118,1.418221125008185,-0.6130299681980333,-0.385391186849785,0.5347097497844899,-0.029464193065104848,2.0,2.0,2.0,1.0,1
2737,0.8096156262281407,0.0010124234132708424,-0.6957750555748249,0.2683049461214632,2.8815511464128005,-1.504532195063005,4.0,0.0,2.0,1.0,1
10115,-0.05876424369808559,1.418221125008185,0.5454012550770482,0.9220010790927115,-0.5769519644078678,0.789882354402272,4.0,1.0,2.0,1.0,0
7782,-0.9271441136243118,0.0010124234132708424,-0.30273589053506506,-0.385391186849785,-0.26815704379887956,0.49315923810633666,3.0,1.0,1.0,1.0,0
7120,-0.05876424369808559,0.709616774210728,1.0211855074935996,-0.385391186849785,-0.26815704379887956,0.3667771700543642,2.0,0.0,1.0,1.0,0
648,-0.05876424369808559,0.0010124234132708424,-0.17861825946987775,-0.385391186849785,-0.7004699326514631,0.20681532546684359,3.0,2.0,2.0,1.0,1
879,0.8096156262281407,-0.7075919273841863,0.6902051579864334,-0.385391186849785,-0.3299160279206772,-0.031906358631326535,1.0,2.0,1.0,1.0,1
3643,0.8096156262281407,1.418221125008185,-1.1508730361471784,-0.385391186849785,-0.4534339961642725,0.2965649100254907,4.0,2.0,2.0,0.0,1
2303,-0.9271441136243118,0.0010124234132708424,-0.6130299681980333,-1.0390873198210333,2.3874792734384194,-0.236437724802393,4.0,1.0,2.0,0.0,1
8411,-0.9271441136243118,-0.7075919273841863,-0.8819515021726059,-0.385391186849785,-0.20639805967708189,0.827735920678708,4.0,2.0,2.0,1.0,1
